booking_id,customer_id,stylist_id,service_type,booking_date,booking_hour,day_of_week,lead_time_days,duration_mins,price,showed_up,loyalty_tier,location,age,gender,hist_noshow_rate
BK03027,CUST0398,STYLIST02,Waxing,2025-02-20,16,3,0,30,386,1,Platinum,Hyderabad,38,Male,0.09999999999999998
BK03028,CUST0255,STYLIST06,Manicure,2025-09-02,18,1,0,45,358,1,Bronze,Bangalore,29,Female,0.08333333333333337
BK03029,CUST0033,STYLIST01,Bridal Package,2025-12-01,17,0,0,180,5940,1,Bronze,Nellore,18,Female,0.0
BK03030,CUST0445,STYLIST03,Haircut,2024-09-01,10,6,0,30,246,1,Gold,Nellore,48,Female,0.1428571428571429
BK03031,CUST0417,STYLIST04,Hair Colour,2024-10-16,16,2,1,90,1313,1,Gold,Nellore,63,Male,0.0
BK03032,CUST0166,STYLIST03,Manicure,2024-06-06,19,3,7,45,397,1,Bronze,Hyderabad,36,Other,0.19999999999999996
BK03033,CUST0421,STYLIST01,Waxing,2025-03-26,12,2,0,30,308,1,Gold,Hyderabad,35,Male,0.05555555555555558
BK03034,CUST0005,STYLIST03,Hair Colour,2025-05-21,11,2,1,90,1128,0,Bronze,Nellore,34,Female,0.16666666666666663
BK03035,CUST0004,STYLIST03,Pedicure,2025-12-07,10,6,7,45,405,1,Bronze,Nellore,55,Female,0.18181818181818177
BK03036,CUST0338,STYLIST06,Hair Spa,2025-05-29,11,3,14,60,879,1,Silver,Chennai,63,Female,0.375
BK03037,CUST0327,STYLIST01,Pedicure,2025-05-24,11,5,1,45,507,1,Gold,Chennai,49,Male,0.0
BK03038,CUST0306,STYLIST04,Haircut,2024-12-12,17,3,7,30,373,1,Gold,Nellore,61,Female,0.125
BK03039,CUST0043,STYLIST10,Hair Spa,2024-08-28,18,2,1,60,875,1,Bronze,Hyderabad,20,Female,0.0
BK03040,CUST0167,STYLIST04,Waxing,2025-06-04,19,2,3,30,407,1,Bronze,Nellore,25,Female,0.18181818181818177
BK03041,CUST0394,STYLIST03,Hair Spa,2026-03-19,10,3,0,60,807,1,Bronze,Nellore,50,Male,0.08333333333333337
BK03042,CUST0216,STYLIST10,Hair Colour,2024-12-21,11,5,1,90,1566,1,Bronze,Hyderabad,52,Female,0.0625
BK03043,CUST0092,STYLIST10,Haircut,2025-12-31,18,2,2,30,302,1,Gold,Bangalore,60,Female,0.1333333333333333
BK03044,CUST0345,STYLIST02,Pedicure,2024-06-06,12,3,2,45,533,0,Silver,Nellore,39,Female,0.3076923076923077
BK03045,CUST0325,STYLIST08,Pedicure,2024-10-11,12,4,2,45,543,1,Silver,Hyderabad,29,Female,0.2727272727272727
BK03046,CUST0014,STYLIST04,Waxing,2025-03-28,15,4,3,30,495,1,Gold,Hyderabad,60,Male,0.3076923076923077
BK03047,CUST0049,STYLIST01,Facial,2025-03-25,14,1,0,60,676,0,Bronze,Nellore,58,Female,0.33333333333333337
BK03048,CUST0454,STYLIST07,Haircut,2026-01-17,14,5,2,30,371,1,Platinum,Nellore,32,Female,0.16666666666666663
BK03049,CUST0442,STYLIST07,Haircut,2024-05-22,12,2,0,30,337,1,Bronze,Chennai,28,Female,0.125
BK03050,CUST0304,STYLIST08,Haircut,2024-06-14,12,4,7,30,319,1,Bronze,Hyderabad,29,Male,0.0
BK03051,CUST0451,STYLIST01,Haircut,2025-02-12,15,2,0,30,311,1,Bronze,Nellore,61,Male,0.2222222222222222
BK03052,CUST0398,STYLIST09,Manicure,2026-02-19,18,3,0,45,372,1,Platinum,Hyderabad,38,Male,0.09999999999999998
BK03053,CUST0236,STYLIST02,Manicure,2025-07-11,18,4,1,45,403,0,Gold,Hyderabad,33,Female,0.25
BK03054,CUST0354,STYLIST07,Facial,2025-09-08,11,0,1,60,947,1,Gold,Hyderabad,32,Female,0.18181818181818177
BK03055,CUST0291,STYLIST04,Facial,2024-12-03,20,1,1,60,857,0,Silver,Nellore,55,Female,0.33333333333333337
BK03056,CUST0266,STYLIST08,Pedicure,2025-11-11,19,1,3,45,695,1,Bronze,Chennai,57,Other,0.1428571428571429
BK03057,CUST0105,STYLIST08,Waxing,2024-07-25,16,3,3,30,240,1,Silver,Hyderabad,33,Female,0.2727272727272727
BK03058,CUST0420,STYLIST05,Manicure,2025-12-22,12,0,2,45,318,1,Silver,Nellore,23,Female,0.0
BK03059,CUST0275,STYLIST09,Manicure,2025-06-19,15,3,7,45,362,1,Bronze,Chennai,31,Female,0.16666666666666663
BK03060,CUST0258,STYLIST02,Hair Colour,2025-08-31,20,6,1,90,1471,1,Silver,Nellore,34,Male,0.17647058823529416
BK03061,CUST0382,STYLIST03,Waxing,2025-01-23,9,3,1,30,306,1,Bronze,Nellore,40,Female,0.2142857142857143
BK03062,CUST0134,STYLIST05,Waxing,2026-02-25,19,2,0,30,239,1,Gold,Chennai,64,Female,0.06666666666666665
BK03063,CUST0243,STYLIST04,Haircut,2026-03-26,16,3,2,30,279,0,Gold,Hyderabad,43,Female,0.33333333333333337
BK03064,CUST0441,STYLIST01,Hair Spa,2024-06-20,10,3,0,60,847,1,Bronze,Nellore,39,Male,0.2222222222222222
BK03065,CUST0007,STYLIST05,Haircut,2025-12-11,13,3,3,30,274,1,Silver,Nellore,39,Male,0.2222222222222222
BK03066,CUST0014,STYLIST01,Waxing,2025-10-15,18,2,3,30,200,0,Gold,Hyderabad,60,Male,0.3076923076923077
BK03067,CUST0017,STYLIST02,Haircut,2025-11-18,10,1,7,30,278,1,Gold,Nellore,33,Female,0.2727272727272727
BK03068,CUST0098,STYLIST05,Pedicure,2026-03-16,20,0,0,45,485,1,Bronze,Bangalore,51,Male,0.16666666666666663
BK03069,CUST0047,STYLIST08,Waxing,2024-06-01,16,5,1,30,393,1,Silver,Chennai,32,Female,0.2222222222222222
BK03070,CUST0236,STYLIST09,Haircut,2025-03-12,11,2,0,30,200,1,Gold,Hyderabad,33,Female,0.25
BK03071,CUST0398,STYLIST03,Hair Colour,2026-04-07,18,1,1,90,1420,1,Platinum,Hyderabad,38,Male,0.09999999999999998
BK03072,CUST0086,STYLIST08,Hair Colour,2024-10-24,18,3,2,90,950,1,Bronze,Nellore,41,Female,0.09999999999999998
BK03073,CUST0117,STYLIST09,Hair Colour,2026-01-27,19,1,0,90,1303,1,Gold,Nellore,61,Female,0.0
BK03074,CUST0467,STYLIST02,Hair Colour,2026-01-18,11,6,1,90,1510,1,Bronze,Nellore,62,Male,0.2222222222222222
BK03075,CUST0437,STYLIST10,Manicure,2024-12-19,13,3,1,45,327,1,Bronze,Nellore,38,Female,0.09090909090909094
BK03076,CUST0155,STYLIST06,Bridal Package,2026-03-16,11,0,2,180,8107,1,Silver,Chennai,22,Female,0.3076923076923077
BK03077,CUST0191,STYLIST03,Haircut,2025-07-01,16,1,0,30,289,1,Silver,Nellore,28,Female,0.06666666666666665
BK03078,CUST0426,STYLIST03,Hair Spa,2024-06-03,15,0,7,60,540,1,Silver,Nellore,61,Female,0.1428571428571429
BK03079,CUST0154,STYLIST08,Manicure,2024-06-27,18,3,1,45,346,1,Gold,Chennai,46,Female,0.09999999999999998
BK03080,CUST0118,STYLIST08,Waxing,2025-01-23,11,3,2,30,404,0,Platinum,Nellore,31,Male,0.09999999999999998
BK03081,CUST0114,STYLIST08,Facial,2026-01-28,11,2,2,60,953,1,Bronze,Nellore,38,Male,0.16666666666666663
BK03082,CUST0156,STYLIST10,Hair Spa,2025-04-02,15,2,0,60,817,1,Bronze,Nellore,29,Female,0.0
BK03083,CUST0125,STYLIST09,Manicure,2024-09-01,10,6,1,45,368,1,Platinum,Bangalore,44,Female,0.1428571428571429
BK03084,CUST0454,STYLIST03,Manicure,2026-04-18,14,5,0,45,532,1,Platinum,Nellore,32,Female,0.16666666666666663
BK03085,CUST0066,STYLIST05,Haircut,2024-10-08,14,1,7,30,259,1,Silver,Nellore,45,Other,0.19999999999999996
BK03086,CUST0164,STYLIST04,Haircut,2025-05-10,16,5,0,30,308,1,Bronze,Nellore,44,Male,0.0
BK03087,CUST0027,STYLIST10,Hair Spa,2025-11-22,16,5,0,60,956,1,Silver,Nellore,59,Female,0.2222222222222222
BK03088,CUST0268,STYLIST10,Pedicure,2024-09-25,13,2,7,45,549,0,Bronze,Nellore,36,Female,0.09999999999999998
BK03089,CUST0043,STYLIST08,Haircut,2024-06-25,10,1,3,30,205,1,Bronze,Hyderabad,20,Female,0.0
BK03090,CUST0326,STYLIST01,Hair Colour,2024-11-24,17,6,0,90,1160,1,Silver,Nellore,20,Male,0.09999999999999998
BK03091,CUST0407,STYLIST03,Pedicure,2026-02-18,16,2,1,45,674,1,Silver,Nellore,29,Female,0.08333333333333337
BK03092,CUST0206,STYLIST08,Waxing,2025-09-15,17,0,2,30,391,1,Bronze,Nellore,54,Female,0.1333333333333333
BK03093,CUST0379,STYLIST04,Hair Spa,2025-06-22,16,6,1,60,745,1,Bronze,Nellore,61,Female,0.2727272727272727
BK03094,CUST0496,STYLIST02,Hair Colour,2025-05-09,17,4,0,90,974,0,Bronze,Nellore,29,Male,0.36363636363636365
BK03095,CUST0420,STYLIST01,Waxing,2024-08-17,12,5,7,30,250,1,Silver,Nellore,23,Female,0.0
BK03096,CUST0278,STYLIST04,Hair Spa,2025-08-24,16,6,0,60,690,1,Bronze,Chennai,48,Female,0.33333333333333337
BK03097,CUST0481,STYLIST05,Pedicure,2026-01-29,12,3,0,45,606,1,Bronze,Hyderabad,48,Female,0.1428571428571429
BK03098,CUST0159,STYLIST02,Pedicure,2024-07-25,11,3,2,45,458,1,Bronze,Nellore,41,Female,0.0
BK03099,CUST0105,STYLIST05,Pedicure,2024-07-11,18,3,1,45,636,1,Silver,Hyderabad,33,Female,0.2727272727272727
BK03100,CUST0067,STYLIST05,Haircut,2026-04-13,14,0,14,30,335,1,Silver,Hyderabad,57,Male,0.15384615384615385
BK03101,CUST0045,STYLIST05,Hair Colour,2026-05-04,19,0,0,90,1838,0,Bronze,Bangalore,48,Female,0.11111111111111116
BK03102,CUST0415,STYLIST07,Haircut,2026-04-04,16,5,0,30,330,1,Bronze,Nellore,43,Female,0.09090909090909094
BK03103,CUST0144,STYLIST04,Facial,2026-03-28,14,5,7,60,778,1,Gold,Chennai,37,Female,0.07692307692307687
BK03104,CUST0345,STYLIST05,Waxing,2025-01-28,13,1,0,30,260,0,Silver,Nellore,39,Female,0.3076923076923077
BK03105,CUST0175,STYLIST02,Hair Spa,2026-04-15,13,2,3,60,928,1,Bronze,Nellore,33,Female,0.25
BK03106,CUST0143,STYLIST09,Hair Colour,2025-11-16,16,6,14,90,1958,1,Silver,Hyderabad,58,Female,0.0
BK03107,CUST0207,STYLIST04,Bridal Package,2025-11-05,16,2,0,180,9536,1,Bronze,Nellore,42,Male,0.0
BK03108,CUST0212,STYLIST09,Hair Spa,2025-12-06,9,5,0,60,837,1,Platinum,Nellore,28,Female,0.0
BK03109,CUST0446,STYLIST08,Pedicure,2025-03-06,19,3,0,45,647,1,Silver,Nellore,20,Male,0.0
BK03110,CUST0372,STYLIST09,Waxing,2024-06-15,17,5,3,30,483,1,Silver,Nellore,34,Female,0.375
BK03111,CUST0258,STYLIST07,Facial,2025-08-27,15,2,0,60,779,1,Silver,Nellore,34,Male,0.17647058823529416
BK03112,CUST0327,STYLIST07,Facial,2025-09-04,11,3,2,60,1188,1,Gold,Chennai,49,Male,0.0
BK03113,CUST0375,STYLIST03,Hair Colour,2024-09-14,19,5,2,90,1896,1,Gold,Nellore,45,Female,0.11111111111111116
BK03114,CUST0368,STYLIST04,Manicure,2025-04-05,12,5,3,45,341,1,Silver,Hyderabad,57,Male,0.25
BK03115,CUST0418,STYLIST06,Hair Spa,2025-07-05,11,5,14,60,953,1,Gold,Nellore,26,Male,0.0
BK03116,CUST0178,STYLIST03,Manicure,2026-03-13,18,4,1,45,307,0,Silver,Chennai,32,Female,0.33333333333333337
BK03117,CUST0103,STYLIST04,Hair Spa,2024-10-06,16,6,1,60,561,1,Platinum,Nellore,59,Female,0.1333333333333333
BK03118,CUST0202,STYLIST01,Hair Colour,2024-11-07,12,3,0,90,917,1,Gold,Bangalore,38,Male,0.11111111111111116
BK03119,CUST0206,STYLIST03,Haircut,2025-09-05,12,4,0,30,202,1,Bronze,Nellore,54,Female,0.1333333333333333
BK03120,CUST0201,STYLIST10,Haircut,2025-04-16,16,2,3,30,324,1,Silver,Hyderabad,49,Female,0.125
BK03121,CUST0395,STYLIST07,Haircut,2025-10-23,12,3,2,30,221,1,Silver,Hyderabad,19,Female,0.19999999999999996
BK03122,CUST0454,STYLIST09,Haircut,2024-10-04,16,4,0,30,316,0,Platinum,Nellore,32,Female,0.16666666666666663
BK03123,CUST0283,STYLIST07,Hair Colour,2025-09-20,18,5,0,90,1953,1,Bronze,Chennai,36,Female,0.25
BK03124,CUST0218,STYLIST01,Hair Colour,2024-07-04,18,3,0,90,1417,1,Bronze,Nellore,56,Male,0.2727272727272727
BK03125,CUST0263,STYLIST02,Haircut,2025-02-06,17,3,0,30,201,1,Silver,Chennai,57,Female,0.19999999999999996
BK03126,CUST0200,STYLIST03,Facial,2025-06-21,10,5,0,60,1199,1,Gold,Hyderabad,60,Female,0.0
BK03127,CUST0048,STYLIST01,Waxing,2025-03-14,16,4,2,30,354,1,Gold,Nellore,42,Female,0.16666666666666663
BK03128,CUST0219,STYLIST03,Hair Colour,2025-12-20,11,5,1,90,1825,1,Bronze,Nellore,46,Female,0.125
BK03129,CUST0115,STYLIST04,Facial,2025-02-21,11,4,0,60,676,1,Bronze,Nellore,18,Female,0.4375
BK03130,CUST0067,STYLIST10,Pedicure,2025-05-26,15,0,2,45,497,0,Silver,Hyderabad,57,Male,0.15384615384615385
BK03131,CUST0264,STYLIST04,Hair Spa,2025-08-27,19,2,0,60,910,0,Bronze,Bangalore,60,Male,0.2222222222222222
BK03132,CUST0184,STYLIST02,Hair Spa,2025-11-09,18,6,7,60,580,1,Gold,Nellore,47,Female,0.0
BK03133,CUST0219,STYLIST08,Haircut,2026-04-14,18,1,0,30,262,1,Bronze,Nellore,46,Female,0.125
BK03134,CUST0382,STYLIST06,Hair Colour,2024-08-10,10,5,7,90,1663,1,Bronze,Nellore,40,Female,0.2142857142857143
BK03135,CUST0360,STYLIST04,Hair Colour,2026-01-18,17,6,3,90,1168,0,Silver,Nellore,34,Male,0.2222222222222222
BK03136,CUST0121,STYLIST03,Pedicure,2025-04-05,17,5,1,45,665,1,Silver,Nellore,46,Female,0.25
BK03137,CUST0048,STYLIST08,Manicure,2025-02-19,16,2,0,45,383,1,Gold,Nellore,42,Female,0.16666666666666663
BK03138,CUST0245,STYLIST03,Hair Colour,2026-04-14,11,1,1,90,1699,1,Silver,Nellore,44,Female,0.08333333333333337
BK03139,CUST0272,STYLIST05,Haircut,2025-12-09,12,1,0,30,212,1,Bronze,Hyderabad,60,Female,0.07692307692307687
BK03140,CUST0257,STYLIST06,Haircut,2025-02-22,11,5,1,30,342,1,Gold,Chennai,60,Female,0.25
BK03141,CUST0472,STYLIST01,Hair Spa,2024-11-02,12,5,0,60,846,1,Bronze,Nellore,28,Female,0.2222222222222222
BK03142,CUST0060,STYLIST08,Facial,2025-12-07,16,6,7,60,938,0,Bronze,Hyderabad,33,Female,0.1428571428571429
BK03143,CUST0477,STYLIST05,Hair Spa,2025-08-02,13,5,1,60,688,1,Bronze,Bangalore,51,Female,0.0
BK03144,CUST0191,STYLIST06,Pedicure,2024-09-17,12,1,2,45,403,1,Silver,Nellore,28,Female,0.06666666666666665
BK03145,CUST0272,STYLIST03,Hair Spa,2025-12-11,17,3,3,60,968,1,Bronze,Hyderabad,60,Female,0.07692307692307687
BK03146,CUST0204,STYLIST08,Haircut,2024-09-12,19,3,7,30,321,1,Silver,Chennai,27,Male,0.1333333333333333
BK03147,CUST0469,STYLIST08,Manicure,2025-03-11,17,1,7,45,463,1,Silver,Chennai,41,Male,0.0
BK03148,CUST0241,STYLIST02,Hair Colour,2025-01-08,17,2,7,90,1236,1,Bronze,Nellore,24,Female,0.23076923076923073
BK03149,CUST0435,STYLIST04,Pedicure,2024-09-04,16,2,2,45,402,1,Bronze,Nellore,39,Female,0.2666666666666667
BK03150,CUST0240,STYLIST05,Haircut,2024-06-25,17,1,1,30,233,0,Silver,Nellore,42,Female,0.3846153846153846
BK03151,CUST0261,STYLIST05,Manicure,2025-07-04,17,4,0,45,521,1,Silver,Nellore,42,Male,0.2222222222222222
BK03152,CUST0349,STYLIST07,Haircut,2025-06-15,11,6,2,30,327,1,Gold,Nellore,29,Female,0.0
BK03153,CUST0499,STYLIST01,Haircut,2024-09-03,19,1,7,30,320,1,Silver,Chennai,45,Female,0.2727272727272727
BK03154,CUST0336,STYLIST03,Haircut,2024-11-18,14,0,1,30,270,1,Silver,Chennai,32,Female,0.1428571428571429
BK03155,CUST0017,STYLIST09,Pedicure,2025-05-09,18,4,2,45,564,1,Gold,Nellore,33,Female,0.2727272727272727
BK03156,CUST0495,STYLIST02,Manicure,2026-04-10,17,4,1,45,472,1,Gold,Chennai,32,Female,0.0
BK03157,CUST0279,STYLIST10,Hair Spa,2025-04-03,14,3,0,60,845,0,Silver,Hyderabad,31,Female,0.08333333333333337
BK03158,CUST0406,STYLIST04,Haircut,2025-12-27,17,5,1,30,314,1,Platinum,Hyderabad,40,Female,0.0
BK03159,CUST0439,STYLIST02,Haircut,2024-08-19,18,0,0,30,206,1,Gold,Bangalore,18,Female,0.0714285714285714
BK03160,CUST0045,STYLIST02,Haircut,2024-11-25,16,0,0,30,200,1,Bronze,Bangalore,48,Female,0.11111111111111116
BK03161,CUST0043,STYLIST02,Hair Colour,2025-08-25,13,0,1,90,1228,1,Bronze,Hyderabad,20,Female,0.0
BK03162,CUST0466,STYLIST10,Hair Spa,2025-04-22,13,1,2,60,651,1,Silver,Nellore,52,Female,0.125
BK03163,CUST0292,STYLIST07,Hair Colour,2025-07-12,12,5,1,90,1360,1,Silver,Chennai,28,Male,0.11764705882352944
BK03164,CUST0078,STYLIST04,Facial,2025-01-27,16,0,0,60,900,1,Bronze,Nellore,53,Female,0.2857142857142857
BK03165,CUST0092,STYLIST01,Haircut,2026-01-29,20,3,1,30,351,1,Gold,Bangalore,60,Female,0.1333333333333333
BK03166,CUST0327,STYLIST03,Hair Colour,2025-01-04,9,5,1,90,1068,1,Gold,Chennai,49,Male,0.0
BK03167,CUST0245,STYLIST09,Waxing,2024-12-12,17,3,3,30,394,1,Silver,Nellore,44,Female,0.08333333333333337
BK03168,CUST0137,STYLIST05,Haircut,2024-05-15,16,2,0,30,258,0,Silver,Nellore,45,Female,0.15384615384615385
BK03169,CUST0204,STYLIST07,Manicure,2024-06-27,15,3,1,45,314,1,Silver,Chennai,27,Male,0.1333333333333333
BK03170,CUST0272,STYLIST09,Facial,2025-05-03,16,5,14,60,1045,1,Bronze,Hyderabad,60,Female,0.07692307692307687
BK03171,CUST0100,STYLIST05,Manicure,2024-11-29,11,4,3,45,523,0,Silver,Chennai,56,Female,0.4545454545454546
BK03172,CUST0159,STYLIST07,Waxing,2025-11-30,12,6,3,30,293,1,Bronze,Nellore,41,Female,0.0
BK03173,CUST0239,STYLIST02,Facial,2025-06-12,13,3,1,60,954,1,Bronze,Nellore,29,Male,0.07692307692307687
BK03174,CUST0251,STYLIST08,Hair Colour,2025-10-02,15,3,0,90,1870,1,Silver,Chennai,29,Female,0.0
BK03175,CUST0425,STYLIST07,Waxing,2025-05-13,14,1,7,30,288,1,Silver,Bangalore,19,Female,0.0714285714285714
BK03176,CUST0420,STYLIST10,Hair Colour,2025-08-30,12,5,3,90,1393,1,Silver,Nellore,23,Female,0.0
BK03177,CUST0469,STYLIST01,Manicure,2025-03-01,10,5,0,45,469,1,Silver,Chennai,41,Male,0.0
BK03178,CUST0235,STYLIST06,Pedicure,2024-11-25,18,0,2,45,570,1,Silver,Nellore,19,Male,0.30000000000000004
BK03179,CUST0363,STYLIST04,Facial,2025-07-20,15,6,0,60,704,1,Silver,Nellore,60,Female,0.2222222222222222
BK03180,CUST0305,STYLIST03,Facial,2024-06-25,16,1,2,60,1177,1,Bronze,Hyderabad,24,Female,0.25
BK03181,CUST0061,STYLIST08,Waxing,2025-12-06,18,5,2,30,271,1,Bronze,Bangalore,60,Male,0.19999999999999996
BK03182,CUST0151,STYLIST03,Facial,2025-03-31,17,0,2,60,979,1,Bronze,Nellore,29,Female,0.25
BK03183,CUST0053,STYLIST03,Haircut,2025-05-28,12,2,1,30,375,0,Silver,Hyderabad,18,Female,0.33333333333333337
BK03184,CUST0390,STYLIST04,Manicure,2025-03-25,15,1,2,45,431,0,Gold,Chennai,45,Female,0.2222222222222222
BK03185,CUST0068,STYLIST05,Haircut,2025-12-22,13,0,3,30,258,1,Gold,Chennai,36,Female,0.08333333333333337
BK03186,CUST0186,STYLIST04,Haircut,2025-10-31,18,4,0,30,219,1,Silver,Chennai,40,Female,0.18181818181818177
BK03187,CUST0468,STYLIST04,Haircut,2024-05-14,18,1,3,30,237,0,Bronze,Chennai,27,Male,0.16666666666666663
BK03188,CUST0089,STYLIST08,Facial,2025-11-23,14,6,14,60,669,1,Silver,Nellore,47,Female,0.2222222222222222
BK03189,CUST0192,STYLIST01,Facial,2025-09-25,18,3,1,60,1112,1,Gold,Chennai,20,Female,0.19999999999999996
BK03190,CUST0210,STYLIST08,Haircut,2026-01-30,14,4,2,30,233,1,Silver,Hyderabad,59,Female,0.0
BK03191,CUST0328,STYLIST08,Haircut,2025-12-23,10,1,1,30,385,1,Gold,Nellore,35,Male,0.09090909090909094
BK03192,CUST0381,STYLIST09,Haircut,2025-08-20,11,2,2,30,342,1,Bronze,Nellore,22,Male,0.19999999999999996
BK03193,CUST0410,STYLIST07,Hair Colour,2025-11-25,19,1,0,90,1900,1,Gold,Bangalore,37,Female,0.0
BK03194,CUST0273,STYLIST05,Facial,2025-09-09,10,1,1,60,687,1,Silver,Bangalore,63,Female,0.5555555555555556
BK03195,CUST0080,STYLIST02,Hair Spa,2026-03-14,18,5,2,60,739,1,Bronze,Nellore,38,Female,0.16666666666666663
BK03196,CUST0006,STYLIST05,Hair Spa,2025-08-18,17,0,0,60,819,1,Bronze,Nellore,45,Female,0.2857142857142857
BK03197,CUST0040,STYLIST09,Hair Colour,2025-05-03,10,5,0,90,1897,0,Silver,Nellore,47,Male,0.25
BK03198,CUST0157,STYLIST10,Hair Colour,2024-07-08,11,0,1,90,1390,1,Silver,Nellore,45,Female,0.125
BK03199,CUST0418,STYLIST05,Haircut,2024-12-08,17,6,14,30,322,1,Gold,Nellore,26,Male,0.0
BK03200,CUST0402,STYLIST07,Manicure,2025-12-24,17,2,0,45,365,1,Gold,Nellore,23,Female,0.08333333333333337
BK03201,CUST0083,STYLIST03,Manicure,2024-12-05,17,3,7,45,554,1,Silver,Nellore,38,Female,0.08333333333333337
BK03202,CUST0302,STYLIST02,Waxing,2024-11-10,16,6,1,30,265,1,Bronze,Hyderabad,40,Male,0.07692307692307687
BK03203,CUST0048,STYLIST05,Bridal Package,2025-08-24,14,6,0,180,5425,1,Gold,Nellore,42,Female,0.16666666666666663
BK03204,CUST0072,STYLIST02,Facial,2025-05-01,18,3,0,60,847,1,Silver,Nellore,44,Female,0.08333333333333337
BK03205,CUST0436,STYLIST03,Manicure,2025-08-29,9,4,0,45,581,0,Bronze,Chennai,55,Male,0.09090909090909094
BK03206,CUST0394,STYLIST01,Hair Colour,2026-04-07,11,1,14,90,1407,1,Bronze,Nellore,50,Male,0.08333333333333337
BK03207,CUST0144,STYLIST03,Haircut,2026-04-23,11,3,7,30,328,1,Gold,Chennai,37,Female,0.07692307692307687
BK03208,CUST0150,STYLIST09,Hair Colour,2026-04-27,19,0,2,90,1565,0,Bronze,Nellore,47,Female,0.23076923076923073
BK03209,CUST0355,STYLIST03,Pedicure,2024-11-23,9,5,0,45,608,1,Gold,Nellore,20,Female,0.0
BK03210,CUST0209,STYLIST06,Pedicure,2024-12-30,15,0,0,45,534,1,Bronze,Nellore,28,Female,0.25
BK03211,CUST0330,STYLIST02,Hair Colour,2026-01-01,11,3,14,90,1478,1,Bronze,Nellore,42,Male,0.125
BK03212,CUST0166,STYLIST03,Haircut,2025-03-30,17,6,3,30,334,0,Bronze,Hyderabad,36,Other,0.19999999999999996
BK03213,CUST0028,STYLIST09,Hair Colour,2024-11-21,18,3,1,90,825,1,Bronze,Nellore,31,Female,0.25
BK03214,CUST0446,STYLIST06,Pedicure,2025-08-24,17,6,0,45,655,1,Silver,Nellore,20,Male,0.0
BK03215,CUST0065,STYLIST04,Haircut,2026-04-24,10,4,7,30,218,1,Bronze,Hyderabad,60,Female,0.0
BK03216,CUST0217,STYLIST04,Hair Colour,2024-07-22,18,0,0,90,832,1,Bronze,Nellore,37,Female,0.18181818181818177
BK03217,CUST0304,STYLIST08,Haircut,2025-09-23,18,1,2,30,258,1,Bronze,Hyderabad,29,Male,0.0
BK03218,CUST0142,STYLIST04,Hair Colour,2024-08-16,11,4,0,90,1552,1,Bronze,Nellore,35,Female,0.1428571428571429
BK03219,CUST0494,STYLIST01,Facial,2024-06-08,12,5,1,60,1014,1,Gold,Nellore,33,Female,0.0
BK03220,CUST0029,STYLIST02,Haircut,2024-10-08,14,1,2,30,349,1,Gold,Hyderabad,60,Male,0.0
BK03221,CUST0424,STYLIST02,Hair Spa,2026-01-23,17,4,1,60,895,1,Bronze,Nellore,37,Female,0.30000000000000004
BK03222,CUST0482,STYLIST03,Haircut,2025-11-20,13,3,3,30,377,1,Bronze,Hyderabad,53,Female,0.1875
BK03223,CUST0059,STYLIST02,Waxing,2025-02-02,17,6,0,30,213,1,Silver,Nellore,44,Female,0.1428571428571429
BK03224,CUST0369,STYLIST06,Hair Spa,2024-12-20,11,4,3,60,699,1,Silver,Nellore,57,Female,0.19999999999999996
BK03225,CUST0397,STYLIST09,Hair Colour,2025-06-08,12,6,1,90,1555,1,Bronze,Hyderabad,63,Female,0.16666666666666663
BK03226,CUST0243,STYLIST02,Hair Spa,2026-05-04,11,0,1,60,985,0,Gold,Hyderabad,43,Female,0.33333333333333337
BK03227,CUST0300,STYLIST06,Facial,2024-09-09,12,0,3,60,1090,1,Bronze,Chennai,62,Male,0.0
BK03228,CUST0228,STYLIST04,Haircut,2026-03-09,17,0,1,30,277,1,Bronze,Hyderabad,32,Female,0.2222222222222222
BK03229,CUST0067,STYLIST03,Manicure,2024-10-28,11,0,1,45,464,1,Silver,Hyderabad,57,Male,0.15384615384615385
BK03230,CUST0407,STYLIST07,Hair Colour,2024-07-26,17,4,0,90,1027,1,Silver,Nellore,29,Female,0.08333333333333337
BK03231,CUST0016,STYLIST03,Facial,2024-09-24,10,1,0,60,808,1,Bronze,Chennai,37,Female,0.0
BK03232,CUST0470,STYLIST03,Manicure,2025-05-22,19,3,0,45,496,1,Silver,Nellore,44,Female,0.18181818181818177
BK03233,CUST0216,STYLIST09,Waxing,2026-01-07,18,2,1,30,215,1,Bronze,Hyderabad,52,Female,0.0625
BK03234,CUST0186,STYLIST08,Hair Colour,2024-08-30,11,4,0,90,1004,0,Silver,Chennai,40,Female,0.18181818181818177
BK03235,CUST0321,STYLIST07,Hair Colour,2025-11-30,11,6,0,90,978,0,Bronze,Hyderabad,45,Male,0.375
BK03236,CUST0376,STYLIST04,Waxing,2026-04-25,13,5,0,30,465,1,Bronze,Nellore,42,Female,0.1333333333333333
BK03237,CUST0404,STYLIST03,Haircut,2025-08-28,19,3,1,30,214,1,Silver,Nellore,42,Female,0.0
BK03238,CUST0135,STYLIST08,Hair Spa,2025-11-30,16,6,2,60,861,1,Bronze,Nellore,56,Female,0.19999999999999996
BK03239,CUST0143,STYLIST07,Haircut,2024-06-20,15,3,0,30,362,1,Silver,Hyderabad,58,Female,0.0
